person_id,first_name,last_name,age,gender,income,education_level,employment_status,marital_status,housing_type,customer_id,credit_score,credit_limit,outstanding_debt,payment_history,loan_purpose,loan_amount,loan_term
938,Fields,Skerrett,69,Male,Rupiah,High School Diploma,Unemployed,Divorced,Mortgage,938,671,35071.2,42707.49,late,medical expenses,53830.23,22
939,Myles,Bellefonte,52,Genderfluid,Ruble,Bachelor's Degree,Unemployed,Widowed,Mortgage,939,301,90597.34,17154.77,late,medical expenses,75731.73,25
940,Anson,Haizelden,78,Male,Yuan Renminbi,PhD,Unemployed,Married,Mortgage,940,375,94383.34,25429.96,on-time,home improvement,5872.6,27
941,Wrennie,Pemble,71,Female,Yuan Renminbi,Bachelor's Degree,Employed,Single,Rent,941,619,75949.58,11885.2,missed,home improvement,96513.37,19
942,Caresa,Masson,58,Female,Sol,Bachelor's Degree,Employed,Single,Mortgage,942,642,68570.69,42873.07,on-time,medical expenses,82384.89,21
943,Mallissa,Streetfield,22,Genderfluid,Euro,PhD,Employed,Single,Rent,943,821,84067.07,27866.16,late,home improvement,28932.17,29
944,Mick,Filipczynski,83,Male,Euro,High School Diploma,Self-Employed,Divorced,Mortgage,944,664,42859.12,47756.95,late,medical expenses,81366.21,30
945,Galen,Molyneaux,76,Male,Zloty,PhD,Unemployed,Married,Mortgage,945,305,36109.57,20059.5,on-time,medical expenses,6872.48,7
946,Ned,Duckers,18,Male,Hryvnia,PhD,Employed,Widowed,Own,946,504,19804.35,28183.15,on-time,debt consolidation,49870.92,1
947,Chris,McGinly,20,Male,Yuan Renminbi,High School Diploma,Employed,Married,Own,947,405,48890.54,35803.46,on-time,debt consolidation,49876.02,11
948,Shannon,Maffi,58,Male,Zloty,Bachelor's Degree,Unemployed,Widowed,Own,948,761,21457.7,26239.44,missed,debt consolidation,8498.67,28
949,Preston,Titmus,27,Male,Euro,Master's Degree,Employed,Married,Mortgage,949,413,6114.31,3301.47,missed,home improvement,86409.45,13
950,Pen,Philipsson,79,Female,Rupiah,Master's Degree,Employed,Divorced,Mortgage,950,311,54131.71,6788.01,missed,debt consolidation,13421.62,3
951,Brinna,Yellop,78,Female,Euro,High School Diploma,Employed,Single,Own,951,824,37357.62,11813.03,missed,home improvement,22890.98,15
952,Gwendolyn,Dimond,84,Female,Euro,Bachelor's Degree,Self-Employed,Single,Rent,952,442,94343.63,30233.74,late,debt consolidation,66098.03,18
953,Barrett,Camps,59,Male,Dollar,Bachelor's Degree,Unemployed,Married,Mortgage,953,523,61820.63,44621.17,missed,home improvement,14204.0,2
954,Weidar,Robjohns,84,Male,Ruble,Master's Degree,Self-Employed,Divorced,Rent,954,623,55125.42,10428.61,on-time,medical expenses,95803.31,17
955,Emera,Croyden,26,Female,Yuan Renminbi,Bachelor's Degree,Unemployed,Divorced,Own,955,415,23359.31,41185.54,on-time,home improvement,42444.56,5
956,Jason,Baddiley,51,Male,Real,High School Diploma,Unemployed,Widowed,Mortgage,956,492,61525.83,40401.13,on-time,medical expenses,46388.01,12
957,Oberon,Tirkin,38,Male,Dollar,Bachelor's Degree,Unemployed,Divorced,Rent,957,359,34768.64,37048.32,missed,home improvement,94284.85,15
958,Tait,Creswell,47,Male,Real,Bachelor's Degree,Self-Employed,Single,Rent,958,756,53292.36,11774.9,on-time,home improvement,76762.62,21
959,Tania,Beswetherick,22,Female,Peso,PhD,Self-Employed,Divorced,Rent,959,396,65352.99,42323.58,on-time,home improvement,82667.45,30
960,Janenna,Abdey,60,Agender,Rupiah,PhD,Unemployed,Divorced,Own,960,391,53623.55,39863.03,late,medical expenses,66431.97,30
961,Saree,Dankov,68,Female,Euro,PhD,Self-Employed,Divorced,Mortgage,961,568,98176.44,18220.33,on-time,debt consolidation,2216.7,26
962,Darya,Yantsurev,82,Female,Euro,Bachelor's Degree,Self-Employed,Single,Own,962,738,96808.33,48297.05,missed,home improvement,59704.9,6
963,Ruthie,Buttwell,49,Female,Real,High School Diploma,Self-Employed,Widowed,Rent,963,803,91143.8,45730.38,late,medical expenses,60920.04,8
964,Alisun,Sexton,64,Female,Peso,PhD,Self-Employed,Widowed,Own,964,551,643.55,4821.85,on-time,medical expenses,2141.02,25
965,Murielle,MacGee,73,Polygender,Krona,Master's Degree,Self-Employed,Widowed,Mortgage,965,604,95445.51,48932.71,missed,medical expenses,31035.78,1
966,Tyler,Stanney,73,Male,Rupiah,Master's Degree,Employed,Single,Rent,966,506,50755.66,37327.74,late,medical expenses,5524.42,6
967,Petey,Charlo,59,Male,Rupiah,High School Diploma,Unemployed,Single,Own,967,682,64467.24,40746.22,on-time,medical expenses,38307.46,13
968,Des,Lamont,28,Male,Rupiah,PhD,Self-Employed,Divorced,Rent,968,680,94524.87,30453.65,late,medical expenses,71740.6,23
969,Della,Jakoubek,26,Female,Som,PhD,Employed,Single,Rent,969,584,415.74,8288.09,late,home improvement,1356.52,5
970,Norah,Greedy,50,Female,Peso,High School Diploma,Employed,Divorced,Rent,970,640,80143.17,843.76,late,home improvement,35459.29,4
971,Alberta,Munroe,53,Female,Euro,Master's Degree,Unemployed,Single,Mortgage,971,576,41456.24,15325.38,missed,home improvement,61283.06,20
972,Carole,Hindenburg,53,Female,Yuan Renminbi,Master's Degree,Unemployed,Widowed,Mortgage,972,749,59096.46,336.78,on-time,home improvement,24410.53,4
973,Yehudi,Acutt,26,Bigender,Som,Bachelor's Degree,Self-Employed,Widowed,Mortgage,973,783,14945.83,20156.26,late,medical expenses,33090.61,3
974,Liz,Baum,53,Female,Colon,High School Diploma,Self-Employed,Divorced,Own,974,729,29147.83,43135.39,missed,home improvement,22469.14,23
975,Sarah,Jackling,38,Female,Euro,PhD,Self-Employed,Single,Mortgage,975,768,43895.48,46262.44,missed,home improvement,4341.3,6
976,Karon,Bryson,57,Female,Dollar,Bachelor's Degree,Self-Employed,Divorced,Own,976,811,51359.56,25559.01,missed,medical expenses,51063.2,6
977,Merrilee,Swyne,59,Female,Hryvnia,PhD,Unemployed,Divorced,Own,977,592,56188.11,43322.37,on-time,debt consolidation,73333.63,21
978,Nestor,MacMillan,30,Male,Zloty,High School Diploma,Self-Employed,Married,Mortgage,978,607,30428.52,17700.83,late,medical expenses,89810.96,12
979,Noelyn,Fintoph,69,Female,Koruna,PhD,Self-Employed,Divorced,Own,979,433,42354.5,29759.59,late,medical expenses,99687.69,23
980,Kaela,Waber,44,Female,Baht,Bachelor's Degree,Unemployed,Single,Own,980,707,72667.59,11032.55,on-time,home improvement,44718.11,29
981,Valentin,Compfort,53,Male,Tugrik,Master's Degree,Unemployed,Divorced,Rent,981,393,51584.81,47132.63,on-time,home improvement,66638.26,8
982,Glyn,Speachley,25,Male,Som,Bachelor's Degree,Employed,Single,Own,982,794,17603.01,8715.42,late,medical expenses,4264.43,4
983,Shandy,Hollyland,76,Female,Franc,Master's Degree,Employed,Married,Rent,983,806,22925.65,37677.29,missed,debt consolidation,20709.47,30
984,Bradford,Abrahart,85,Non-binary,Yuan Renminbi,Bachelor's Degree,Employed,Divorced,Mortgage,984,801,18125.58,15713.24,on-time,medical expenses,59776.41,25
985,Paddie,Lant,72,Male,Dollar,Bachelor's Degree,Unemployed,Divorced,Rent,985,534,10041.38,3832.42,on-time,medical expenses,82776.33,7
986,Ynez,Splevings,77,Female,Peso,High School Diploma,Unemployed,Divorced,Mortgage,986,500,15161.25,47755.18,late,home improvement,66585.62,5
987,Harriot,Jugging,64,Female,Yuan Renminbi,High School Diploma,Unemployed,Single,Rent,987,388,15918.54,2848.15,late,medical expenses,37927.11,18
988,Nadia,Feldhuhn,48,Female,Lek,High School Diploma,Unemployed,Married,Own,988,331,63278.69,28387.28,late,debt consolidation,20439.74,20
989,Almeria,Aleshintsev,51,Female,Yuan Renminbi,High School Diploma,Unemployed,Widowed,Mortgage,989,579,64679.06,25708.46,missed,medical expenses,21683.39,12
990,Bartie,Brangan,20,Male,Peso,PhD,Employed,Single,Own,990,497,43580.55,15811.44,on-time,medical expenses,6550.73,10
991,Roch,Dunwoody,75,Female,Ruble,High School Diploma,Unemployed,Single,Rent,991,570,21877.35,5171.93,late,medical expenses,76993.88,22
992,Valerie,Harkins,73,Female,Rupiah,Bachelor's Degree,Employed,Divorced,Rent,992,501,87573.7,9069.94,on-time,debt consolidation,67411.88,27
993,Verla,Lardiner,25,Female,Euro,Bachelor's Degree,Employed,Widowed,Rent,993,764,78742.67,20298.88,late,medical expenses,86317.77,20
994,Rora,O'Carroll,75,Female,Hryvnia,PhD,Self-Employed,Single,Rent,994,387,38194.52,30674.95,missed,debt consolidation,22319.61,21
995,Glynis,Cauldwell,48,Non-binary,Euro,Bachelor's Degree,Employed,Married,Own,995,702,59127.18,26165.56,missed,home improvement,66373.31,28
996,Waite,Stuckow,28,Agender,Yuan Renminbi,Master's Degree,Unemployed,Married,Mortgage,996,545,10090.68,32695.82,missed,medical expenses,66039.2,17
997,Abe,Vasyagin,37,Bigender,Yuan Renminbi,Bachelor's Degree,Unemployed,Widowed,Rent,997,562,16708.41,15099.66,on-time,home improvement,21063.91,21
998,Stanley,Brownstein,74,Male,Dollar,High School Diploma,Unemployed,Married,Rent,998,369,9315.15,7608.61,missed,home improvement,6509.21,5
999,Heda,Pourvoieur,70,Agender,Hryvnia,Master's Degree,Self-Employed,Married,Rent,999,557,86868.31,21522.18,missed,home improvement,9966.86,5
1000,Allianora,Naismith,81,Female,Yuan Renminbi,Bachelor's Degree,Self-Employed,Widowed,Own,1000,680,57341.84,36664.16,missed,medical expenses,54423.73,14
